name,lat,lon,type,osm_type,osm_id
Jurassic Mile,1.3331625,103.9830849,attraction,node,7733212551
Timezone,1.3402199,103.7065657,amusement_arcade,node,7756456788
Douc Langur,1.4053462,103.794496,attraction,node,7832186141
Colobus Monkey,1.405266,103.7949822,attraction,node,7832186142
Cassowary,1.4060753,103.7935963,attraction,node,7832186143
Tree Kangaroo,1.405976,103.7933102,attraction,node,7832186144
Wallaby,1.4058372,103.79304,attraction,node,7832186145
Meerkat,1.405231,103.7933181,attraction,node,7832186146
Red-ruffed Lemur,1.404113,103.7931666,attraction,node,7832186147
Butterfly Aviary,1.4021457,103.7954988,attraction,node,7836789018
Flying Fox,1.4024351,103.7954807,attraction,node,7836789019
Ring-tailed Lemur,1.4023989,103.7952545,attraction,node,7836789020
Pigmy Marmoset,1.4022542,103.7961366,attraction,node,7836789021
Naked Mole Rat,1.4019105,103.7948067,attraction,node,7836789022
Living Off The Land,1.382448,103.8222861,attraction,node,7900880085
HAN Family,1.3827701,103.8232709,attraction,node,7900890085
Southgate Community Garden,1.3870797,103.8949985,garden,node,7949709789
San-Ee Art Gallery,1.2968849,103.8540199,gallery,node,8022188486
Cape of Good Heart Gallery,1.2968326,103.8538211,gallery,node,8059361244
Zen Art Gallery,1.2971067,103.8534897,gallery,node,8059370595
Art plus Gallery,1.2967666,103.8539068,gallery,node,8059375621
Colourful Shophouses,1.3235587,103.8510073,attraction,node,8108537848
Beaded Collection,1.3198501,103.8167142,attraction,node,8108578052
Former Mandai Hut (demolished),1.4026328,103.7764542,attraction,node,8132716617
World of Birdnest Museum,1.4191143,103.7187635,museum,node,8150714223
Viewpoint (westward),1.3137736,103.9634724,viewpoint,node,8202120067
Viewpoint (eastward),1.3139639,103.9639059,viewpoint,node,8202120068
Seletar Aerospace Park,1.4087181,103.8682223,attraction,node,8209633718
Hyde Park Gate Garden,1.409485,103.8665365,attraction,node,8209633719
Boardwalk @ Seletar airport,1.4098004,103.866495,attraction,node,8209633817
Interim Park at Lengkong Enam,1.3274529,103.9147346,park,node,8233004916
BOLOTREESG,1.4061443,103.90197,playground,node,8286036160
Timezone,1.2909616,103.8582578,amusement_arcade,node,8354883599
Fost Gallery,1.2774981,103.8034996,gallery,node,8362814678
Comma Space 逗号空间,1.2774312,103.8034598,gallery,node,8362841949
